date_time,Hs (m)
2012-01-15T15:00:00Z,1.54469621181
2012-01-15T16:00:00Z,1.74583613873
2012-01-15T17:00:00Z,1.80093538761
2012-01-15T18:00:00Z,1.677054286
2012-01-15T19:00:00Z,1.71575891972
2012-01-15T20:00:00Z,1.62852883339
2012-01-15T21:00:00Z,1.75467276573
2012-01-15T22:00:00Z,1.71150934696
2012-01-15T23:00:00Z,1.58184969425
2012-01-16T00:00:00Z,1.5334084034
2012-01-16T01:00:00Z,1.441167593
2012-01-16T02:00:00Z,1.42357099056
2012-01-16T03:00:00Z,1.41721630096
2012-01-16T04:00:00Z,1.24191701412
2012-01-16T05:00:00Z,1.22032833099
2012-01-16T06:00:00Z,1.18967819214
2012-01-16T07:00:00Z,1.17386484146
2012-01-16T08:00:00Z,1.06082892418
2012-01-16T09:00:00Z,1.01180124283
2012-01-16T10:00:00Z,1.05737555027
2012-01-16T11:00:00Z,0.91494935751
2012-01-16T12:00:00Z,0.904139637947
2012-01-16T13:00:00Z,0.878927350044
2012-01-16T14:00:00Z,0.942705571651
2012-01-16T15:00:00Z,0.918373525143
2012-01-16T16:00:00Z,0.972198545933
2012-01-16T17:00:00Z,0.991377651691
2012-01-16T18:00:00Z,0.895317137241
2012-01-16T19:00:00Z,0.841466724873
2012-01-16T20:00:00Z,0.780052483082
2012-01-16T21:00:00Z,0.746020376682
2012-01-16T22:00:00Z,0.69206815958
2012-01-16T23:00:00Z,0.655143022537
2012-01-17T00:00:00Z,0.669301569462
2012-01-17T01:00:00Z,0.638962626457
2012-01-17T02:00:00Z,0.614441931248
2012-01-17T03:00:00Z,0.598512589931
2012-01-17T04:00:00Z,0.591274261475
2012-01-17T05:00:00Z,0.53885269165
2012-01-17T06:00:00Z,0.503746449947
2012-01-17T07:00:00Z,0.489780396223
2012-01-17T08:00:00Z,0.456878632307
2012-01-17T09:00:00Z,0.406161397696
2012-01-17T10:00:00Z,0.430770039558
2012-01-17T11:00:00Z,0.446312904358
2012-01-17T12:00:00Z,0.462916374207
2012-01-17T13:00:00Z,0.496447831392
2012-01-17T14:00:00Z,0.578554093838
2012-01-17T15:00:00Z,0.563677608967
2012-01-17T16:00:00Z,0.545207440853
2012-01-17T17:00:00Z,0.50458419323
2012-01-17T18:00:00Z,0.531312644482
2012-01-17T19:00:00Z,0.629000902176
2012-01-17T20:00:00Z,0.481617242098
2012-01-17T21:00:00Z,0.475603401661
2012-01-17T22:00:00Z,0.512713909149
2012-01-17T23:00:00Z,0.50440120697
2012-01-18T00:00:00Z,0.475821733475
2012-01-18T01:00:00Z,0.478407949209
2012-01-18T02:00:00Z,0.505470693111
2012-01-18T03:00:00Z,0.520014703274
2012-01-18T04:00:00Z,0.585490524769
2012-01-18T05:00:00Z,0.651084363461
2012-01-18T06:00:00Z,0.785895347595
2012-01-18T07:00:00Z,0.753356635571
2012-01-18T08:00:00Z,0.713750779629
2012-01-18T09:00:00Z,0.629972398281
2012-01-18T10:00:00Z,0.57288813591
2012-01-18T11:00:00Z,0.473851412535
2012-01-18T12:00:00Z,0.451692044735
2012-01-18T13:00:00Z,0.573958873749
2012-01-18T14:00:00Z,1.19777953625
2012-01-18T15:00:00Z,1.50839436054
2012-01-18T16:00:00Z,1.88765597343
2012-01-18T17:00:00Z,1.93584537506
2012-01-18T18:00:00Z,1.93474435806
2012-01-18T19:00:00Z,1.94644498825
2012-01-18T20:00:00Z,2.06133079529
2012-01-18T21:00:00Z,2.07925105095
2012-01-18T22:00:00Z,1.92162072659
2012-01-18T23:00:00Z,1.7719540596
2012-01-19T00:00:00Z,1.68638753891
2012-01-19T01:00:00Z,1.58382070065
2012-01-19T02:00:00Z,1.5580971241
2012-01-19T03:00:00Z,1.49867999554
2012-01-19T04:00:00Z,1.42283606529
2012-01-19T05:00:00Z,1.41604685783
2012-01-19T06:00:00Z,1.42399847507
2012-01-19T07:00:00Z,1.44049751759
2012-01-19T08:00:00Z,1.50934910774
2012-01-19T09:00:00Z,1.3403519392
2012-01-19T10:00:00Z,1.33909583092
2012-01-19T11:00:00Z,1.18166172504
2012-01-19T12:00:00Z,1.2356364727
2012-01-19T13:00:00Z,1.18448257446
2012-01-19T14:00:00Z,1.19083797932
2012-01-19T15:00:00Z,1.1878387928
2012-01-19T16:00:00Z,1.19340240955
2012-01-19T17:00:00Z,1.21347868443
2012-01-19T18:00:00Z,1.19223940372
2012-01-19T19:00:00Z,1.11702334881
2012-01-19T20:00:00Z,0.967692255974
2012-01-19T21:00:00Z,0.855137884617
2012-01-19T22:00:00Z,0.774248600006
2012-01-19T23:00:00Z,0.729016304016
2012-01-20T00:00:00Z,0.643607437611
2012-01-20T01:00:00Z,0.661686480045
2012-01-20T02:00:00Z,0.714627444744
2012-01-20T03:00:00Z,0.671378791332
2012-01-20T04:00:00Z,0.721676051617
2012-01-20T05:00:00Z,0.736134588718
2012-01-20T06:00:00Z,0.712565541267
2012-01-20T07:00:00Z,0.693762481213
2012-01-20T08:00:00Z,0.634078383446
2012-01-20T09:00:00Z,0.588523805141
2012-01-20T10:00:00Z,0.558389544487
2012-01-20T11:00:00Z,0.475977510214
2012-01-20T12:00:00Z,0.465154707432
2012-01-20T13:00:00Z,0.410621792078
2012-01-20T14:00:00Z,0.376345068216
2012-01-20T15:00:00Z,0.33088517189
2012-01-20T16:00:00Z,0.453426092863
2012-01-20T17:00:00Z,0.505006313324
2012-01-20T18:00:00Z,0.563428759575
2012-01-20T19:00:00Z,0.546088933945
2012-01-20T20:00:00Z,0.587430357933
2012-01-20T21:00:00Z,0.658762991428
2012-01-20T22:00:00Z,0.716318547726
2012-01-20T23:00:00Z,0.81611353159
2012-01-21T00:00:00Z,0.929704248905
2012-01-21T01:00:00Z,0.872079312801
